graph,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
856,0.28374353,-0.13917243,-0.083696626,-0.065681085,-0.21269909,0.018032996,-0.14561076,-0.05640721,0.19224156,0.40665033,-0.3055004,0.36494344,0.23273477,-0.252711,-0.06310044,-0.27200472,-0.12634957,-0.08709904,0.16497958,-0.13051955,-0.07081367,0.07331541,0.18577689,0.2660065,-0.32052535,0.12638208,-0.3170197,0.2612954,-0.16134152,-0.16042913,-0.3724353,0.3003706,-0.34320155,0.19903143,0.096239336,-0.08124063,-0.029346408,-0.1804291,-0.3766124,0.046206784,-0.24201895,0.022485452,0.04922608,0.18807288,0.1943492,0.005983486,-0.14773189,-0.13405713,0.11161361,0.062967375,-0.12253726,0.22967798,-0.3635243,0.35109854,-0.073608965,-0.28435504,-0.20501244,0.36201608,0.30596673,0.36904746,0.38222134,-0.0933651,-0.31373066,-0.3999302
857,0.26809287,-0.14144963,-0.07534793,-0.066326655,-0.21728954,0.022456007,-0.15549454,-0.057180867,0.17956583,0.41215053,-0.3085995,0.37223986,0.2210714,-0.24757707,-0.05719678,-0.27260143,-0.12310247,-0.081372894,0.16748239,-0.12864356,-0.07877706,0.073147915,0.18053314,0.2657862,-0.3115911,0.12694915,-0.31911498,0.26130092,-0.15154578,-0.16135602,-0.3771437,0.30482346,-0.34479308,0.19307722,0.09678166,-0.087495476,-0.025232518,-0.17886455,-0.36729357,0.045332756,-0.24302448,0.016331209,0.04917257,0.1962013,0.20884134,0.00043131047,-0.13558409,-0.1362547,0.108179204,0.07071041,-0.120149255,0.22083569,-0.35551235,0.3394115,-0.0801764,-0.288636,-0.20568164,0.36220813,0.29964778,0.35937062,0.3730143,-0.09636696,-0.31089693,-0.38925415
858,0.27087724,-0.1409558,-0.081281535,-0.0656519,-0.23804246,0.011471651,-0.14808443,-0.07604624,0.15859778,0.4205824,-0.317422,0.35245416,0.2202039,-0.24592097,-0.06178245,-0.27958182,-0.1351336,-0.09033874,0.15077625,-0.14738247,-0.07517512,0.061799936,0.17714232,0.2757602,-0.30682555,0.107224755,-0.3233796,0.25628248,-0.15422386,-0.14808112,-0.37336344,0.2840377,-0.34045658,0.18785402,0.08846177,-0.09257328,-0.033384982,-0.1767239,-0.3638789,0.03841915,-0.23939352,0.028870758,0.043372825,0.19811423,0.20250592,-0.02476389,-0.123997815,-0.13239254,0.1033301,0.07676019,-0.104754984,0.2232909,-0.36248383,0.33558157,-0.08951977,-0.28558064,-0.21147281,0.3509251,0.30695114,0.3608313,0.3627311,-0.10703104,-0.3147854,-0.38076413
859,0.2696318,-0.14655468,-0.077951655,-0.06640719,-0.23761082,0.021304213,-0.1460433,-0.06577987,0.17172533,0.40595612,-0.31771168,0.36159214,0.2129141,-0.24188748,-0.06915702,-0.2874349,-0.124732785,-0.10311796,0.1495596,-0.14164868,-0.07666695,0.056441825,0.16919097,0.2648976,-0.3100044,0.11758743,-0.31965482,0.26417294,-0.15388039,-0.1521691,-0.36613783,0.27959546,-0.34143603,0.18611062,0.093631566,-0.08997444,-0.034151945,-0.17408957,-0.35282245,0.040135525,-0.24344338,0.01661641,0.039215494,0.19358358,0.21015103,-0.017119227,-0.13515279,-0.14302464,0.0949501,0.07908561,-0.10526581,0.22609337,-0.3551168,0.3309009,-0.08164953,-0.27216515,-0.21352771,0.34968868,0.30606133,0.3582193,0.36141327,-0.09958477,-0.31404924,-0.3876617
860,0.27288863,-0.1321304,-0.07530661,-0.06618494,-0.20939872,0.016985836,-0.14258887,-0.04984677,0.18550406,0.3969687,-0.31209573,0.3611188,0.22379696,-0.2506281,-0.05742446,-0.26876026,-0.12759274,-0.07369097,0.15314409,-0.12525265,-0.07491165,0.06167546,0.17895707,0.2746311,-0.32566762,0.118810326,-0.3042928,0.25969654,-0.14988676,-0.15872298,-0.35975733,0.2924681,-0.32527784,0.1907777,0.10557935,-0.08568218,-0.027752832,-0.16822965,-0.37524325,0.053308222,-0.23611173,0.024533028,0.049483247,0.18125115,0.19694546,0.016255613,-0.14609703,-0.12792745,0.09521306,0.062269997,-0.1298584,0.22613113,-0.36023802,0.3413444,-0.06460264,-0.29065433,-0.20832382,0.36777362,0.2966501,0.35473168,0.38081178,-0.09111661,-0.29538283,-0.38127553
861,0.2726055,-0.13897172,-0.07685533,-0.07728335,-0.23389937,0.024338957,-0.14538758,-0.07167207,0.16047853,0.41061467,-0.33023795,0.34915477,0.21434769,-0.24178816,-0.061119847,-0.28320774,-0.12444093,-0.09846728,0.15047728,-0.1442448,-0.071201816,0.06288692,0.1665088,0.27482402,-0.30711293,0.12261549,-0.31856355,0.26391324,-0.16135146,-0.15206517,-0.36566463,0.29397568,-0.34544095,0.19347648,0.09157546,-0.08140223,-0.026179448,-0.1699276,-0.36492142,0.031912483,-0.23781039,0.030063445,0.053390287,0.18761286,0.21637245,-0.019101728,-0.12152931,-0.14127243,0.10751128,0.070876166,-0.111374766,0.22369762,-0.35555086,0.32656774,-0.08985562,-0.28295827,-0.20816632,0.35002458,0.3096267,0.36525834,0.36454773,-0.10630251,-0.3204801,-0.38307065
862,0.26390728,-0.13909876,-0.084137544,-0.066074684,-0.23059818,0.021097634,-0.1425012,-0.065745875,0.1629636,0.4093399,-0.32823998,0.3499426,0.21277593,-0.23334797,-0.05939593,-0.28544194,-0.13287245,-0.09832979,0.1427117,-0.1489632,-0.07410689,0.054680474,0.16786562,0.26989308,-0.30779666,0.11220476,-0.32301453,0.25730106,-0.15203436,-0.14599645,-0.35738432,0.284774,-0.32611933,0.18637905,0.08455712,-0.0852304,-0.023625566,-0.17812456,-0.34437543,0.027277038,-0.23833656,0.02799082,0.05219056,0.19247563,0.21473391,-0.026707178,-0.11910081,-0.13597818,0.0942407,0.07644752,-0.11234227,0.22638527,-0.35825792,0.31877586,-0.08308083,-0.27095768,-0.20903543,0.3507872,0.30953455,0.3597457,0.3660444,-0.10462932,-0.31308067,-0.3788334
863,0.26588783,-0.1294269,-0.0795223,-0.063725054,-0.20627391,0.02113232,-0.1419725,-0.054472547,0.18747915,0.38694027,-0.3034755,0.36274582,0.22622417,-0.24559261,-0.056406762,-0.27299145,-0.12502487,-0.08340782,0.16288444,-0.11510421,-0.076116994,0.07113077,0.16814634,0.26011398,-0.30563968,0.11770364,-0.311209,0.25050652,-0.14556375,-0.16579318,-0.36338785,0.29674342,-0.32760367,0.1858248,0.099858806,-0.08292555,-0.024158238,-0.17159267,-0.36317006,0.04045481,-0.23791306,0.01765742,0.049525794,0.1808416,0.19208503,0.0042089247,-0.12998903,-0.13213064,0.09925618,0.06228341,-0.12463037,0.2142691,-0.3479718,0.3340313,-0.06686926,-0.27972165,-0.20433788,0.35700494,0.2944458,0.34886512,0.3739424,-0.09202293,-0.29517174,-0.37825173
864,0.26961383,-0.13384314,-0.086052276,-0.0709056,-0.21591122,0.02095289,-0.1430997,-0.052071888,0.17775056,0.4039759,-0.30473652,0.35181886,0.22465616,-0.24160758,-0.05043324,-0.26970205,-0.13273138,-0.08211867,0.16001132,-0.11973957,-0.06849095,0.071417205,0.17477031,0.2700668,-0.30593684,0.11147641,-0.31177136,0.25418967,-0.16097139,-0.15140282,-0.36328578,0.2941241,-0.3249238,0.19343759,0.09266425,-0.08264381,-0.033784688,-0.17674182,-0.35473418,0.036760792,-0.24135764,0.016681297,0.041684993,0.18311247,0.19919674,-0.0041131615,-0.12923247,-0.13426211,0.093780406,0.058535777,-0.12487723,0.2151552,-0.3532848,0.3378356,-0.07408197,-0.28064507,-0.19928777,0.3574742,0.3040977,0.3497721,0.3689992,-0.0962213,-0.30379573,-0.38475347
865,0.2742896,-0.13316755,-0.07546316,-0.071255945,-0.19773355,0.021544008,-0.15581542,-0.04989295,0.19140607,0.3919984,-0.29470444,0.36270404,0.22032636,-0.25635192,-0.05487235,-0.27676988,-0.12940355,-0.0712868,0.15943041,-0.107894205,-0.06763238,0.06507109,0.17479491,0.26655668,-0.32879683,0.12270879,-0.30745032,0.2449617,-0.15816094,-0.1614966,-0.3690157,0.29605353,-0.3335669,0.18967202,0.10764961,-0.07567304,-0.030331682,-0.16876277,-0.36921313,0.042524155,-0.23705292,0.021463035,0.044535737,0.18528862,0.18598074,0.027593728,-0.14586815,-0.1321464,0.09596696,0.06080582,-0.13120282,0.22495532,-0.3516975,0.34118214,-0.06070644,-0.28392988,-0.21073027,0.36132616,0.29131413,0.3637264,0.37589517,-0.07522898,-0.29714462,-0.38757676
866,0.26990744,-0.13752571,-0.07166038,-0.078954674,-0.20859563,0.015060768,-0.14444672,-0.056791898,0.17131124,0.4000591,-0.29790327,0.3549438,0.21626356,-0.24447837,-0.061865196,-0.27117273,-0.12997264,-0.078606546,0.15105344,-0.120632865,-0.06910083,0.06739343,0.17152739,0.26743147,-0.31270397,0.11408049,-0.3000027,0.250605,-0.15958436,-0.15235905,-0.35902342,0.29820904,-0.33387128,0.1952334,0.09306536,-0.08402435,-0.025074616,-0.18036091,-0.36725748,0.045701414,-0.23046425,0.016901521,0.044759203,0.18207878,0.19762148,0.002700521,-0.14004284,-0.14090477,0.105829515,0.06111842,-0.1159715,0.21819016,-0.3538003,0.33285603,-0.07995976,-0.2855381,-0.19582039,0.35358208,0.29844654,0.3598137,0.37346447,-0.08563331,-0.30311266,-0.38311937
867,0.26312098,-0.12992512,-0.0813741,-0.06876471,-0.22735871,0.013946984,-0.14459513,-0.056111135,0.1669531,0.40205315,-0.30445907,0.35965487,0.21706164,-0.23434494,-0.06294177,-0.2753702,-0.13195528,-0.0839106,0.15044945,-0.12424917,-0.07378239,0.06574434,0.16964722,0.27224782,-0.3103478,0.112576514,-0.31208637,0.25330973,-0.14866194,-0.14659807,-0.354302,0.2925683,-0.32440388,0.18366764,0.087697476,-0.08848106,-0.029752828,-0.18032192,-0.35219115,0.04648648,-0.22969683,0.029429097,0.045372136,0.17932236,0.20276634,-0.013045594,-0.12422907,-0.13305014,0.106927425,0.06458583,-0.109520495,0.2223111,-0.3469007,0.32953632,-0.08093589,-0.27443653,-0.21024546,0.35540223,0.29832885,0.34642714,0.36607632,-0.08666288,-0.29641226,-0.37649715
868,0.2700623,-0.13607553,-0.078582235,-0.07187051,-0.21628438,0.0137127815,-0.1394184,-0.061303347,0.16454406,0.40590402,-0.309013,0.3491677,0.21651497,-0.23656227,-0.055147544,-0.27150002,-0.12369281,-0.08701441,0.15910295,-0.12698585,-0.066421494,0.062069554,0.16246241,0.26403746,-0.30407166,0.11448763,-0.31385353,0.25515115,-0.14619622,-0.15891372,-0.36337754,0.288483,-0.32927293,0.1965294,0.086635485,-0.087723315,-0.035506334,-0.17255673,-0.35640916,0.045613807,-0.23537473,0.01819516,0.047838703,0.1916345,0.20615245,-0.002374969,-0.1299419,-0.14120716,0.09742432,0.071996875,-0.11333429,0.2285683,-0.3497275,0.32587016,-0.07607403,-0.27837276,-0.2013735,0.3466187,0.29760343,0.34758013,0.36813444,-0.09961543,-0.30416104,-0.3858961
869,0.270118,-0.13595225,-0.079553746,-0.074273795,-0.21319915,0.022756547,-0.1464838,-0.047687445,0.18307093,0.38291028,-0.29351416,0.3619161,0.21471874,-0.24935442,-0.049052503,-0.27604246,-0.11907705,-0.073828846,0.14946193,-0.12005038,-0.07494528,0.06812745,0.16603,0.26408926,-0.31550622,0.123008445,-0.29676405,0.2426249,-0.1541725,-0.15504658,-0.3587989,0.29924965,-0.33016914,0.18906586,0.106538035,-0.087255314,-0.035487793,-0.16739228,-0.35541695,0.037747215,-0.23567061,0.019991526,0.04754664,0.17992237,0.19189553,0.0027464577,-0.13038786,-0.13139719,0.10771504,0.060395967,-0.12006771,0.22653231,-0.35002595,0.33054462,-0.07206289,-0.27579007,-0.19987704,0.34973615,0.29607213,0.36025667,0.36009127,-0.08856123,-0.29316756,-0.37087935
870,0.25877565,-0.14762408,-0.08714633,-0.07425689,-0.2351384,0.021308854,-0.14447208,-0.07148427,0.1511803,0.42119274,-0.32282296,0.34444267,0.21108748,-0.23359232,-0.077227324,-0.29164043,-0.13723792,-0.10797443,0.14431374,-0.15160324,-0.07794777,0.05501686,0.15868537,0.26939276,-0.2956206,0.11260463,-0.32575613,0.2538149,-0.15549286,-0.13907526,-0.35182777,0.26951158,-0.3304326,0.19079599,0.0753542,-0.08252467,-0.028045358,-0.1770488,-0.337128,0.029805217,-0.24153519,0.02391673,0.052575827,0.19242854,0.20705964,-0.030364418,-0.11065887,-0.14727102,0.09301074,0.06607212,-0.092423044,0.22268127,-0.35164508,0.32270962,-0.094408974,-0.27872974,-0.2031629,0.346334,0.30239007,0.35046107,0.36869985,-0.11426392,-0.31196582,-0.3771444
871,0.26207015,-0.13560584,-0.083333656,-0.07202662,-0.20764294,0.020911574,-0.14232981,-0.060224432,0.1784309,0.39405864,-0.29741344,0.3537316,0.22405103,-0.23750623,-0.0528291,-0.26936805,-0.12529309,-0.07647627,0.15895694,-0.115554586,-0.068605535,0.07318482,0.17927165,0.26039523,-0.3170234,0.12237618,-0.3022728,0.25615877,-0.15002914,-0.16148664,-0.36731127,0.28517175,-0.32478428,0.18103155,0.0943506,-0.083898515,-0.03562322,-0.17232536,-0.35683233,0.037458446,-0.23400882,0.013417791,0.048502497,0.17964451,0.20139685,0.00266863,-0.13233645,-0.12895578,0.09686902,0.06993736,-0.1265972,0.22224645,-0.3581181,0.32707757,-0.07627923,-0.2853097,-0.19861448,0.35333878,0.2974009,0.34663168,0.36147174,-0.08849755,-0.2879579,-0.36961934
872,0.2625267,-0.14200918,-0.07742349,-0.0745691,-0.22717117,0.009747226,-0.14037696,-0.0703316,0.15645307,0.3999391,-0.31369403,0.346375,0.20854455,-0.23992352,-0.062109627,-0.27399,-0.13028258,-0.09311201,0.14054699,-0.133539,-0.073802754,0.058235306,0.17148831,0.26277715,-0.2952643,0.11792127,-0.3179484,0.2544486,-0.15732624,-0.15113929,-0.35423928,0.27669486,-0.3160954,0.19652632,0.077877626,-0.08733273,-0.029163953,-0.1726138,-0.3442686,0.034913454,-0.22707939,0.02729196,0.042050976,0.17607485,0.20188658,-0.009580556,-0.11549665,-0.1329611,0.09538933,0.06641749,-0.11317415,0.216583,-0.34997964,0.31357688,-0.077190295,-0.26958728,-0.20188287,0.343676,0.30083916,0.3511568,0.35180184,-0.094393685,-0.31028113,-0.3776817
873,0.2595459,-0.12801753,-0.07554615,-0.06908069,-0.21143056,0.01734747,-0.1438923,-0.05684134,0.18220341,0.38609862,-0.30413547,0.3595449,0.21413521,-0.2446115,-0.061383944,-0.26333368,-0.12070215,-0.07636479,0.15168467,-0.11884968,-0.07949056,0.0693433,0.17442435,0.25584504,-0.31425506,0.12392928,-0.30815795,0.25411606,-0.15713851,-0.16557898,-0.36445782,0.28560007,-0.33105916,0.18745911,0.09931001,-0.08783034,-0.026944816,-0.17410442,-0.35231715,0.045800284,-0.23418461,0.017983958,0.043532453,0.19110306,0.18823487,0.011697949,-0.13990285,-0.12361829,0.097815014,0.058647923,-0.12276532,0.21318972,-0.35751712,0.32546037,-0.06824947,-0.27112478,-0.199275,0.34718087,0.29229388,0.35156417,0.36514997,-0.08323108,-0.3011322,-0.38132262
874,0.26351845,-0.13158382,-0.07947235,-0.07526082,-0.2327572,0.020419646,-0.13399318,-0.072437555,0.16373047,0.40426448,-0.31475484,0.33692905,0.20853695,-0.23257788,-0.06791931,-0.28124237,-0.12921663,-0.09190516,0.15236126,-0.13382532,-0.075935096,0.06350291,0.1638527,0.27280003,-0.29166877,0.109088026,-0.3123613,0.24824376,-0.15125243,-0.14041086,-0.35002485,0.2765988,-0.33133286,0.19460858,0.07892341,-0.09338377,-0.022189787,-0.17214914,-0.3464509,0.038754273,-0.23026676,0.021657567,0.050400354,0.18405008,0.2044276,-0.020747067,-0.116994895,-0.13181391,0.09353614,0.07488672,-0.09908089,0.224165,-0.34030685,0.32500118,-0.07753702,-0.27501005,-0.21131544,0.339438,0.29714102,0.34119704,0.36648232,-0.09815831,-0.30382523,-0.37680665
875,0.27263048,-0.12005722,-0.079905264,-0.07013183,-0.19883841,0.013563876,-0.14859548,-0.044083554,0.19123036,0.38226387,-0.29235068,0.35117123,0.21591982,-0.24298291,-0.0549778,-0.26987514,-0.11431037,-0.07391477,0.15189165,-0.10899206,-0.066893786,0.06559264,0.17316486,0.25563282,-0.3106028,0.11931901,-0.30261454,0.24209656,-0.14527938,-0.15903269,-0.35959885,0.29691777,-0.3241647,0.18389171,0.098854505,-0.07470571,-0.03292217,-0.1663324,-0.36119777,0.04819868,-0.23506665,0.022512559,0.04460856,0.18044926,0.19349292,0.008191561,-0.1404995,-0.13810822,0.10365995,0.058096834,-0.12376613,0.21771719,-0.3569184,0.32706395,-0.074493244,-0.2768393,-0.19842528,0.3589018,0.29706812,0.3483337,0.37045366,-0.086608134,-0.28671056,-0.36986467
876,0.2634687,-0.13042855,-0.076393075,-0.065664284,-0.21521138,0.0086289765,-0.13617091,-0.07101815,0.15839712,0.39158058,-0.31074756,0.34439826,0.21825834,-0.24100764,-0.060229532,-0.27048448,-0.11943927,-0.090399794,0.15496673,-0.13195892,-0.07541768,0.0664056,0.1663764,0.2636905,-0.2893266,0.11099832,-0.3074188,0.25288263,-0.15631132,-0.14457747,-0.35064062,0.27986634,-0.32906553,0.19410363,0.08717291,-0.087303475,-0.034485582,-0.16464923,-0.33789107,0.031714782,-0.23845325,0.024997827,0.04567008,0.17586881,0.19558276,-0.0137386415,-0.119131066,-0.13790129,0.10226961,0.062031448,-0.10486473,0.20953788,-0.34287393,0.31335813,-0.075125456,-0.26897812,-0.1943275,0.33467022,0.29265073,0.3462778,0.36350822,-0.094190344,-0.3079052,-0.37190855
877,0.26666507,-0.13001506,-0.07122404,-0.06307382,-0.20917408,0.015873592,-0.14083555,-0.04842942,0.17430526,0.38610342,-0.296651,0.35175258,0.21036056,-0.23900563,-0.058215655,-0.26526645,-0.11998055,-0.078431845,0.1481946,-0.11955322,-0.06839527,0.062346034,0.1676882,0.25532454,-0.30663708,0.1083336,-0.30586442,0.25141233,-0.15460412,-0.15720235,-0.35846427,0.2877844,-0.3197475,0.18874918,0.09944372,-0.08530461,-0.024811832,-0.17402928,-0.3544879,0.0359133,-0.23424982,0.020274606,0.036427572,0.18593654,0.19657955,-0.0009720712,-0.13930142,-0.13227545,0.10099384,0.059641503,-0.12291078,0.21746966,-0.3472141,0.3273288,-0.07273128,-0.27734992,-0.19554408,0.34392327,0.2819675,0.3408931,0.36013114,-0.08281692,-0.2941449,-0.38036418
878,0.25893712,-0.12235921,-0.07983201,-0.063889794,-0.20773064,0.01391924,-0.14508016,-0.053704564,0.17838813,0.3884512,-0.29924667,0.3478944,0.22152252,-0.24730632,-0.048875865,-0.26353008,-0.12263038,-0.08884606,0.15363525,-0.11517681,-0.0692778,0.07497359,0.16460444,0.26310796,-0.3159552,0.115779534,-0.3030463,0.24512962,-0.15650435,-0.16295204,-0.35948032,0.28187698,-0.31911555,0.1819546,0.090992235,-0.08945099,-0.03262395,-0.17499138,-0.3523251,0.04737784,-0.23238885,0.020030744,0.047905695,0.17792837,0.18644394,0.005168426,-0.13855834,-0.13685335,0.09283374,0.067384765,-0.12298927,0.22102879,-0.35049775,0.32312492,-0.06573285,-0.26989362,-0.19480993,0.35836992,0.2917125,0.3488634,0.36986578,-0.08204709,-0.28702518,-0.37361956
879,0.2527525,-0.12282585,-0.07285339,-0.07465696,-0.20971553,0.021126458,-0.1397218,-0.06402194,0.16678995,0.39113578,-0.29089028,0.33718717,0.20955046,-0.22451466,-0.049710564,-0.27114862,-0.11427352,-0.08007445,0.14455049,-0.13072225,-0.076122016,0.064439625,0.17070735,0.25858572,-0.28491536,0.110778205,-0.29418528,0.23790921,-0.14256646,-0.15419436,-0.34312218,0.2698424,-0.31727368,0.18214956,0.08830072,-0.08304375,-0.024361974,-0.16898766,-0.3424796,0.03127092,-0.23045792,0.027341366,0.051091388,0.17584527,0.19765405,0.000586792,-0.13375239,-0.13532443,0.103680134,0.064135484,-0.11325587,0.2074877,-0.33133736,0.32338163,-0.07043411,-0.26694483,-0.18993047,0.3396812,0.28550497,0.33062288,0.3461591,-0.08966771,-0.2837324,-0.36425644
880,0.2479767,-0.13201366,-0.083691135,-0.06479101,-0.23445497,0.022807797,-0.13405414,-0.082153805,0.14285019,0.40444586,-0.32280895,0.33277467,0.20694532,-0.23327087,-0.06260936,-0.2734671,-0.13321649,-0.09992704,0.13985485,-0.14324242,-0.07622283,0.05411288,0.15046017,0.26960865,-0.27332097,0.110655226,-0.31012625,0.24709205,-0.15641579,-0.14335148,-0.35110056,0.27163848,-0.32471287,0.18112645,0.06570954,-0.09144635,-0.020515084,-0.16482158,-0.3255717,0.0250252,-0.23569188,0.015757537,0.04235037,0.1758306,0.20878053,-0.027391212,-0.110412434,-0.1324057,0.09701533,0.06527823,-0.0922238,0.22031665,-0.33421075,0.30536962,-0.080700465,-0.25841764,-0.20379752,0.32382986,0.29274648,0.3334068,0.34001195,-0.10256806,-0.3125296,-0.36633968
881,0.26709002,-0.11841428,-0.076830454,-0.06489116,-0.1944645,0.014627034,-0.144685,-0.037689645,0.18616182,0.365825,-0.28072876,0.35370937,0.21738699,-0.24900398,-0.05286698,-0.25833228,-0.11620846,-0.070010364,0.14970252,-0.11307101,-0.07612741,0.061862152,0.1704164,0.24926661,-0.31682935,0.12339552,-0.28629574,0.2377531,-0.14481924,-0.16765784,-0.35423812,0.28523028,-0.32277715,0.19065262,0.1097214,-0.07975139,-0.03188442,-0.16817659,-0.35552886,0.052872855,-0.2238063,0.022363793,0.037962597,0.17945947,0.18381687,0.01501958,-0.14244844,-0.12586093,0.107273735,0.06561038,-0.12853941,0.21242821,-0.34738082,0.3368404,-0.060823824,-0.2785115,-0.19985653,0.35943097,0.28603578,0.34841457,0.36361426,-0.08386748,-0.28925398,-0.3730657
882,0.2640057,-0.12095856,-0.071352325,-0.06255917,-0.2070576,0.013374708,-0.13854332,-0.04764829,0.17138119,0.37893406,-0.2860985,0.34616986,0.20527825,-0.23613298,-0.04812277,-0.25168443,-0.1107644,-0.07774884,0.15311667,-0.10763793,-0.06882219,0.072036326,0.1670929,0.2588404,-0.29849234,0.10837012,-0.29456535,0.24692117,-0.14945945,-0.14878236,-0.35112652,0.28314832,-0.31576788,0.17899768,0.09259324,-0.0865121,-0.037900213,-0.1604002,-0.3523065,0.039008506,-0.22353767,0.02075976,0.046017457,0.1861339,0.19324103,0.0034813823,-0.14148945,-0.12700099,0.103258036,0.06766894,-0.11781395,0.21311964,-0.33642974,0.31708336,-0.07492992,-0.26304707,-0.2025666,0.34502366,0.2912826,0.35025686,0.3604613,-0.08718667,-0.27910638,-0.37152755
883,0.2601344,-0.121416904,-0.07206912,-0.07115263,-0.19762795,0.01728976,-0.14451714,-0.05291143,0.17721474,0.37434235,-0.29745555,0.34207073,0.20608516,-0.23409837,-0.04891222,-0.26543674,-0.12354541,-0.07993311,0.14423545,-0.12209279,-0.075332366,0.064292945,0.15906122,0.25425324,-0.2975689,0.113623396,-0.29558656,0.23906288,-0.15203717,-0.15492316,-0.35092908,0.2733816,-0.32120407,0.18174687,0.09684998,-0.07929309,-0.037866056,-0.16152796,-0.35152888,0.04449053,-0.23380151,0.021403005,0.03543297,0.18267864,0.18898447,0.0042791795,-0.13922444,-0.12715994,0.09972997,0.067448035,-0.12097142,0.20439692,-0.34536386,0.31979305,-0.06831306,-0.27406222,-0.18817538,0.3424842,0.27767518,0.33468148,0.35041767,-0.08182653,-0.28232682,-0.36883834
884,0.26586658,-0.12482666,-0.07409158,-0.07161827,-0.20240852,0.011253434,-0.14570507,-0.048591644,0.16582376,0.3770646,-0.29945436,0.33973312,0.21387762,-0.23360062,-0.06097505,-0.26191542,-0.12613042,-0.07998675,0.1472513,-0.11762938,-0.072289445,0.05896254,0.16261232,0.2557506,-0.30420634,0.12018363,-0.29985997,0.24115415,-0.14238657,-0.15804188,-0.35482368,0.2795667,-0.31177548,0.18819556,0.09126959,-0.086540304,-0.025718067,-0.16507505,-0.3451615,0.034918044,-0.23686512,0.016695548,0.037364554,0.17992954,0.19710217,0.0007450125,-0.13338235,-0.13217214,0.09325451,0.057164688,-0.11710686,0.21627434,-0.34341523,0.31627026,-0.07315386,-0.26959497,-0.20534815,0.33992496,0.28624597,0.34925714,0.36024728,-0.08839028,-0.29494312,-0.37388492
